id,positClean,companyClean,dateClean,dateCollect,descClean,skills,education,language,cityClean,stateClean,country,url,site
#3753037, Data Center Group DCG High Volume Products Distribution Brand Sr Analyst,Lenovo,2018-04-11,2018-04-24,data center group dcg high volume products distribution brand sr analyst position title data center group dcg high volume products distribution brand sr analyst location brasao paulo functional area manufacturing facility regional office relocation provided  education required bachelors degree experience required years travel percent position description lenovo  member   fortune global   fastest growing technology company   planet  growth outpacing  competition quarter  quarter lenovo  looking   data center group dcg high volume products distribution brand sr analyst  brazil  join  team  dcg high volume product managerbrand sr analyst  lenovo will  responsible  p strategy definition  high volumedistribution segments   special focus   product  pricing strategy   successful   market manage  entire product line life cycle  strategic planning  tactical activities drive marketing activities   product launch channel training  product presentations specify market requirements  current  future products  solutions  conducting market research supported  ongoing visits  customers channels  isvs develop  implement  companywide gotomarket plan working   departments  execute develop  volume business  distributors including detailed competitive analysis demand generation activities definition  sales tracking work  external third parties  develop partnerships  help solution selling demand planning  inventory management including manufacturing planning  forecasting decisions position requirements position requirements minimum  years experience   product analyst  focus  high volume products distribution years  experience   job   technology industry excellent written  verbal communication skills technical background  experience  enterprise products excellent teamwork skills proven ability  influence crossfunctional teams without formal authority must  able  travel   time bachelor s degree english language skills, volume volume volume volume volume volume, bachelor bachelor, english,São Paulo,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-data-center-group-dcg-high-volume-products-distribution-brand-sr-analyst-lenovo-sao-paulo-sp-3753037,loveMondays
#3734424, Assistente de Database Marketing,Grupo RBS,2018-04-09,2018-04-24,assistente  database marketing principais responsabilidades realizar estudos  recomendar seleção  público  campanhas  aquisição  assinaturas  relacionamento  assinantes geração  mailings  serem utilizados  campanhas  vendas  relacionamento  diferentes canais telemarketing email marketing sms  outros avaliação  demandas  definição  públicos  filtros  atendam  necessidades  cada campanha solicitada disparo  campanhas  comunicação dirigida email marketing  sms suporte  áreas  aquisição  retenção   diz respeito  informações  banco  dados  seleção  público   ações desenvolvidas relacionamento diário   fornecedores  clientes internos req uisitos ensino superior  andamento   fase  conclusão preferencialmente  ciências  computação análise  sistemas sistemas  informação administração estatística economia engenharias habilidade numérica  raciocínio lógico capacidade  concentração facilidade  comunicação  relacionamento interpessoal organização próatividade  solução  problemas  comprometimento conhecimento  excel intermediário conhecimentos  sql   diferencial experiência  email marketing é  diferencial  vagas  grupo rbs   oportunidades  pessoas  deficiência, database economia excel sql,,,Porto Alegre,RS,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-assistente-de-database-marketing-grupo-rbs-porto-alegre-rs-3734424,loveMondays
#3742644, Big Data Data Scientist Tech Lead,BairesDev,2018-04-10,2018-04-24,big data data scientist tech lead descrição área  especialização profissional informática ti telecomunicações ti nível hierárquico analista local  trabalho  paulo sp   seeking  big data data scientist tech lead  work      important clients  usa  europe  part   extraordinary opportunity  transform  higher experience   need also   looking   seasoned tech lead  join  stellar team working   marketplace industry across  world  will work   developers  deliver maintain critical software  serve clients front office   general business community  ensure excellent customer service experiences   internal  external customers  will   opportunity  work  projects  companies  make  difference   category   think will   great fit years  experience working  big data data scientist technology years experience  software engineering   can offer  one   core values   company   recognise  reward  staff   greatest asset  realise    people   built  outstanding reputation    will  maintain  leading position    world  continuing  attract  retain talented  motivated people   choose  come  work  us  will find   offer excellent benefits  salary  welcoming  inclusive environment extensive development opportunities stunning surroundings remote work   sounds great   please apply now   know someone  might  interested   opportunity   hesitate  share  exigências escolaridade mínima curso técnico inglês avançado requerido título  vaga big data data scientist tech lead empresa bairesdev seguir  empresa jornada período integral tipo  contrato outros salário  combinar localidade  paulo sp, server value,,,São Paulo,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-big-data-data-scientist-tech-lead-bairesdev-sao-paulo-sp-3742644,loveMondays
#3754244, Auxiliar De Produção,Datacom,2018-04-11,2018-04-24,auxiliar  produção pcd descrição área  especialização profissional industrial produção fábrica produção nível hierárquico operacional local  trabalho eldorado  sul rs  trabalhar  indústria eletrônica localizada  eldorado  sul  é necessário ter experiencia  empresa oferece treinamento horário  trabalho  segunda  sexta  hs  hs benefícios salário base após dias transporte próprio refeitório  local plano  saúde ambulatorial  odontológico premio  assiduidade   crescimento exigências escolaridade mínima ensino médio grau vaga habilitada  pessoa  deficiência auditiva   db surdez moderada   db surdez acentuada   db surdez acentuada   db surdez severa   db surdez severa acima  db surdez profunda acima  db surdez profunda anacusia anacusia física ostomia nanismo nanismo membros  deformidades congênitas  adquiridas membros  deformidades congênitas  adquiridas amputação  ausência  membro amputação  ausência  membro triplegia triplegia tetraplegia tetraplegia hemiplegia hemiplegia hemiparesia hemiparesia moniplegia moniplegia monoparesia monoparesia paraplegia paraplegia intelectual lazer comunicação comunicação cuidado pessoal cuidado pessoal habilidade social habilidade social utilização  recursos  comunidade utilização  recursos  comunidade saúde  segurança saúde  segurança habilidade acadêmica habilidade acadêmica trabalho trabalho benefícios adicionais assistência médica assistência odontológica participação  lucros refeição  local seguro  vida valetransporte título  vaga auxiliar  produção pcd empresa datacom seguir  empresa jornada período integral tipo  contrato efetivo clt salário r bruto mensal localidade eldorado  sul rs, hbase r,,,Eldorado do Sul,RS,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-auxiliar-de-producao-pcd-datacom-eldorado-do-sul-rs-3754244,loveMondays
#3735931, Big Data Data Scientist Tech Lead,BairesDev,2018-04-09,2018-04-24,big data data scientist tech lead descrição área  especialização profissional informática ti telecomunicações ti nível hierárquico analista local  trabalho rio  janeiro rj   seeking  big data data scientist tech lead  work      important clients  usa  europe  part   extraordinary opportunity  transform  higher experience   need also   looking   seasoned tech lead  join  stellar team working   marketplace industry across  world  will work   developers  deliver maintain critical software  serve clients front office   general business community  ensure excellent customer service experiences   internal  external customers  will   opportunity  work  projects  companies  make  difference   category   think will   great fit years  experience working  big data data scientist technology years experience  software engineering   can offer  one   core values   company   recognise  reward  staff   greatest asset  realise    people   built  outstanding reputation    will  maintain  leading position    world  continuing  attract  retain talented  motivated people   choose  come  work  us  will find   offer excellent benefits  salary  welcoming  inclusive environment extensive development opportunities stunning surroundings remote work   sounds great   please apply now   know someone  might  interested   opportunity   hesitate  share  exigências escolaridade mínima curso técnico inglês avançado requerido título  vaga big data data scientist tech lead empresa bairesdev seguir  empresa jornada período integral tipo  contrato outros salário  combinar localidade rio  janeiro rj, server value,,,Rio de Janeiro,RJ,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-big-data-data-scientist-tech-lead-bairesdev-rio-de-janeiro-rj-3735931,loveMondays
#3713500, Database Administrator DBA,Quero Educação,2018-04-06,2018-04-24,database administrator dba   startup brasileira  marketing educacional  desenvolve soluções  instituições  ensino superior  principal produto é  quero bolsa marketplace  ajuda futuros alunos  brasil inteiro  escolher  curso ideal   preço  possam pagar reunimos talentos  oiapoque  chuí   hq  fica   josé  campos sp  onde     sangue  olhos   disposto  arregaçar  mangas  mudar  país  educação  pode fazer parte desse time vamos torcer      match  procuramos   dia  dia  participará  atividades  administrar  conjunto  databases postgresql  outras tecnologias  quero bolsa criar ferramentas  monitorar  gerenciar servidores  databases gerenciar replicação  databases através  diferentes zonas  disponibilidade configurar  rotineiramente testar backups  procedimentos  restauração executar benchmarks  performance otimizar queries índices  procedimentos  etl implementar patches upgrades  melhores práticas  segurança executar tarefas  dba  horários  offpeak  necessário planejar  executar projetos  migrar dados  data warehouses projetar soluções  cumprir metas  alta disponibilidade  time  devops perfil desejado expertise técnica  conhecimento profundo  postgresql anos  experiência administrando  database postgresql  alto volume  dados conhecimentos sólidos  database design experiência  otimização  manutenção  índices experiência  melhores práticas  segurança   controle  acesso  bancos  dados familiaridade  provedores  cloud infrastructure relevantes     obrigatórios experiência  desenvolvimento web independente  tecnologia conhecimento  mecânica  migrações  ruby  rails experiência  soluções aws rds aurora athena redshift dynamodb  elasticache experiência  google cloud storage  google bigquery familiaridade  elasticsearch redis  mongodb  santo vai bater   gosta  construir coisas    perfil maker  identifica   ambiente  startup   trabalho    divertido é  lifelong learner   sempre aprendendo coisas novas acredita  fazer  coisas  amor    colaboradores têm bônus semestral aulas inglês excel programação bemestar aulas  fit dance yoga ginástica laboral espaços sala  estudos sala zen sala  jogos pub almoço  vó todos  dias alojamento pra  mora  outra cidade  dress code plano  saúde  odontológico tranquilidade  olhar   trabalha   propósito grandioso educação mudar  país através  educação é  desafio  tanto  aí  prontx   ajudar nessa missão, database database servidor database database database volume database cloud ruby aws cloud storage elasticsearch mongodb excel scala scala scala,,,São José dos Campos,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-database-administrator-dba-quero-educacao-sao-jose-dos-campos-sp-3713500,loveMondays
#3712614, Data Engineer,AMARO,2018-04-05,2018-04-24,data engineer  paulo amaro   digitally native fashion brand  sells  latest trends  disruptive prices amaro sells omnichannel  amarocom   digitally immersive brickandmortar guide shops   seeking   razorsharp bi data engineer  experience  programming languages  big data platforms frameworks  help us build  state   art business intelligence stack requisitos qualifications previous experience  data engineer development teams  ecommerce  internet companies  required advanced knowledge  programming languages preferably python previous experience  technologies    similar  mysql sql server redshift bigquery airflow logstash aws services ec lambda kinesis s etc git api restful  ci continuous integration advanced sql experience  infrastructure  microservices  data products   plus previous experience handling data  google analytics appsflyer adjust  marketing attribution tools   plus education engineering computational science physics mathematics level  english fluent personality  fearless attitude entrepreneurial  proactive intellectually curious  capable  learning develop  implement new technologies    highly analytical  quantitative hard working passion  data  learning new things, python sql server aws sql mathematica,, english,São Paulo,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-data-engineer-amaro-sao-paulo-sp-3712614,loveMondays
#3712183, Analista Big Data Senior,Accenture,2018-04-05,2018-04-24,analista big data senior juntese  accenture  ajude  transformar  organizações  comunidades  todo  mundo  accenture é   principais consultorias  gestão serviços  tecnologia  outsourcing  posição faz parte  accenture operations  opera processos  negócios  infraestrutura prestando serviços  nome   clientes  profissionais  estrutura  client delivery operations conduzem  entregam serviços  excelência através  design desenvolvimento eou entrega   solução serviço  oferta  profissionais  desenvolvem  posições focadas  delivery   clientes  podem crescer profissionalmente tanto vertical quanto horizontalmente responsabilidades concepção  demanda junto  áreas  negócio documentação  requisitos modelagem  dados  arquitetura  solução desenvolvimento handson  scripts  coleta transformação  carga  dados desenvolvimento  consultas  transformarão  dados  informações  insights desenvolvimento  camadas  apresentação  dados suporte pósprodução realizando investigações  bugfix  código basic qualifications requisitos experiência  programação estruturada  orientada  objetos preferencialmente  linguagens python  java experiência  bancos  dados relacionais preferencialmente oracle experiência  modelagem  dados conhecimento  ecossistema hadoop  destaque parar  ferramentas hadoop impala hive spark  hue conhecimento  bancos  dados nosql preferencialmente mongodb  accenture  discrimina  motivos  raça religião cor sexo idade deficiência  incapacitante   função nacionalidade orientação sexual identidade  expressão  gênero   nenhum outro motivo proibido  legislação local  oportunidade é extensiva  todas  pessoas  deficiência solicitamos   descrito  currículo  tipo  deficiência bem   requer algum recurso especial  desenvolver  trabalho, python java hadoop hadoop impala hive spark hue nosql mongodb,,,Rio de Janeiro,RJ,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-big-data-senior-accenture-rio-de-janeiro-rj-3712183,loveMondays
#3700850, Business Development Representative IV,Oracle,2018-04-04,2018-04-24,business development representative iv oracle data cloud preferred qualifications oracle   worldleader  global data solutions  inform smarter action  every part   business  core mission   empower  customers  unique data solutions across various business functions  verticals  can  plugged   application  decision engine  drive high value insights  competitive action oracle provides  comprehensive  unified data solution  drive prospecting  scale audience insights  crosschannel marketing actions  oracle audience data marketplace   world s largest aggregation  third party anonymous prospecting data  well  b unique profiles worldwide  uniquely offers  combination  offline online  mobile targeting attributes  scale  inform relevant ad  content experiences across digital social search  mobile channels  data provider team manages  supply side   oracle data cloud bluekai marketplace   responsible  growing  maintaining existing partnerships  building new data provider partnerships worldwide sr business development executive   international data provider team  will  working   fast paced startup environment within oracle  core focus will   building  managing data partnerships  brazil  range  duties will include identifying opportunities building  pipeline structuring partnerships  negotiating deals   successful close  deals  closed  ll also  responsible  growing  maintaining data partnerships  range  duties includes business reviews  partners integrating new data providers identifying  executing  new growth  revenue opportunities  general account development desired skills  experience  will   prospect  close new international data providers partnerships identify  fill inventory gaps  data partnerships drive operational efficiency within  data provider team  insight  ecosystem trends  future growth opportunities sign strategic partnerships  support  optimal data distribution network  day  day communication  partners understand oracle audience marketplace products  provide input  enhancements needed  service partners act   data strategist   account providing insight  ecosystem trends  future growth    forefront  partner communication     years  experience working   digital media industry either   publisher ad networkdsp data company  digital agency minimum  years   business development role history  negotiating  closing large partnerships comfortable managing  contracting process comfortable traveling   time able  work within  complex ecosystem  deal  ambiguity excellent communication  presentation skills ability  grasp new concepts  business  technical desire  grow   larger role within  organization detailed description  job requirements responsible   identification  relevant new business opportunities  designs gotomarket plan  deliver measurable  significant revenues pursues sales opportunities   market  carries  baton   beginning   sales cycle  business development representative  assigned  strategic accounts  may  grouped  industry  oracle   limited presence acts  primary liaison  consulting sales  oracle development   products sales opportunities generates business opportunities  prospecting mass market programs  leveraging third party partners develops  coordinates  worldwide relationship  customers  establishes oracle   preferred vendor  optimizes oracles sales  product executes aggressive strategies  plans  successfully drive  product   preferred customer selection provides account representatives  information    product addresses specific needs  assists account representatives  using oracles products  leverage large revenue opportunities assists  articulating product message coordinates technical resources  hands  deals   successful close leading contributor individually    team member providing direction  mentoring  others work  nonroutine   complex involving  application  advanced technicalbusiness skills  area  specialization years  progressively increased responsibilities  sales  sales management marketing  business development experience preferred business  account planning implementation experience conversant  oracle technology  product strategies proven track record  managing multiple opportunities  ability  negotiate  close complex deals ability  determine strategy  tactical plans  deliver tangible results strong written verbal  interpersonal skills ability  travel babs degree  equivalent advanced degree highly desirable organization regular employee hire travel sales, cloud value aggregation cloud median de-identification significar,,,São Paulo,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-business-development-representative-iv-oracle-data-cloud-oracle-sao-paulo-sp-3700850,loveMondays
#3700849, Cloud DevOps Engineer for the SAP Big Data Team openings Job,SAP,2018-04-04,2018-04-24,cloud devops engineer   sap big data team openings job requisition id work area softwaredesign  developmentexpected travel career status professionalemployment type regular full time company description sap started    team  five colleagues   desire   something new together  changed enterprise software  reinvented  business  done today   market leader  enterprise application software  remain true   roots  s   engineer solutions  fuel innovation foster equality  spread opportunity   employees  customers across borders  cultures sap values  entrepreneurial spirit fostering creativity  building lasting relationships   employees  know   diverse  inclusive workforce keeps us competitive  provides opportunities    believe  together  can transform industries grow economics lift  societies  sustain  environment   s  bestrun businesses  make  world run better  improve people s lives purpose  objectives   hardly  business area    affected   big data wave  customers struggle   broad adoption due   complexity   solutions  lack  guidance  trusted suppliers sap offers  solution  consists   newly build sap data hub product  relies  sap s strong data management platforms sap vora  sap hana  includes enterprise information management capabilities  team   mission  design  develop  massively scalable multitenant aware  extremely fast big data solution  runs  multicloud environments besides cluster  landscape management  also includes engines like relational  graph  distributed query processing  central part   system   serverless infrastructure  data flow execution based  containers  kubernetes  top   infrastructure  develop  next generation datadriven applications leveraging tools like image processing statistical processing machine learning  others   looking  people  build   cloud devops team   sap big data solutions  brazil expectations  tasks   cloud devops engineer  will  responsible  deploying  running  big data solutions guiding customers    configure  deploy  cloud infrastructure consisting  identity  access management network architecture application security logging monitoring billing    will work closely  product management  product development  build  constantly drive excellence   products   role  will work  sap s  strategic cloud customers together   team  will support customer implementations  sap big data products  architecture guidance best practices data migration capacity planning implementation troubleshooting monitoring  much  additionally   expected   devops engineer contributes   core development education  qualifications skills  competencies required skills master s  bachelor s degree  computer science  related fields fluent  one   scripting languages   python  go fluent english  spoken  written effective communication via video conferencing  meetings technical reviews  onsite delivery activities nice     skills   required   plus familiarity  troubleshooting  unix environment experience  working  deployment  orchestration technologies   docker kubernetes spark chef ansible experience  hosting applications  virtualized environments   amazon web services microsoft azure google cloud platform sap cloud platform familiarity  standard  security practices   encryption certificates  key management   get  us success    make   sap  help  make   owna career  sap can open many doors     re searching   company  s dedicated   ideas  individual growth recognizes    unique contributions fills    strong sense  purpose  provides  fun flexible  inclusive work environment apply now saps diversity commitment  harness  power  innovation sap invests   development   diverse employees  aspire  leverage  qualities  appreciate  unique competencies   person brings   company sap  committed   principles  equal employment opportunity   providing reasonable accommodations  applicants  physical andor mental disabilities     need  accommodation  special assistance  navigate  website   complete  application please send  email   request  recruiting operations team americas careersnorthamericacom  careerslatinamericacom apj careersapjcom emea careerscom successful candidates might  required  undergo  background verification   external vendor additional locations job segment database cloud sap erp product development technology research, cloud value econometrics lift hana query cloud cloud cloud cloud scripting python spark azure cloud cloud sas database cloud, master bachelor, english,São Leopoldo,RS,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-cloud-devops-engineer-for-the-sap-big-data-team-4-openings-job-sap-sao-leopoldo-rs-3700849,loveMondays
#3720221, Analista Big Data Sênior,BDR   Talentos Corporativos,2018-04-06,2018-04-24,analista big data sênior florianópolis descrição área  especialização profissional informática ti telecomunicações ti nível hierárquico analista local  trabalho florianópolis sc  bdr talentos corporativos procura profissionais   analista big data sênior florianópolis requisitos superior completo  cursando  área  ti experiência  programação  bots experiência  tecnologias  big data experiência  programação preferencialmente java  python experiência  sql experiência  linux experiência projetando  construindo sistemas escaláveis   alta disponibilidade experiência  análise  programação orientada  objetos conhecimento  deep learning conhecimento  servidores  mensagens desejável experiência  desenvolvimento  software usando metodologias ágeis scrum experiência  programação multithread experiência  desenvolvimento  diferentes arquiteturas  projeto incluindo integração  sistemas experiência  conhecimento  desenvolvimento  webservices conhecimento  banco  dados mysql  postgresql inglês atividades planejar arquitetar especificar  implementar soluções  big data fazer análise avaliação técnica  estimativa  esforço  desenvolvimento  soluções  funcionalidades garantir  qualidade   entregáveis  comprometendo  prazos estipulados  níveis  qualidade  código acordados salário clt horário segunda  sexta horário comercial h semanais benefícios va  vr mês plano  saúde unimed completo auxílio creche vt convênio odontológico convênio sesc convênio farmácia auxílio educação  empresa ainda conta   área  lazer  sinuca games minuto  fruta  h  h além  outras atividades  longo  ano local sc santo antônio  lisboa florianópolis exigências escolaridade mínima ensino superior banco  dados sql server programação java python sistemas operacionais linux outros programas servidores  email título  vaga analista big data sênior florianópolis empresa bdr talentos corporativos seguir  empresa jornada período integral tipo  contrato efetivo clt salário r  r bruto mensal localidade florianópolis sc, java python sql servidor sql server java python servidor r r,,,Florianópolis,SC,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-big-data-senior-florianopolis-bdr-talentos-corporativos-florianopolis-sc-3720221,loveMondays
#3658784, Tool Software Engineer for the SAP Data Hub Team,SAP,2018-03-28,2018-04-24,tool software engineer   sap data hub team openings job requisition id work area softwaredesign  developmentexpected travel career status graduateemployment type regular full time company description  market leader  enterprise application software sap helps companies   sizes  industries innovate  simplification   back office   boardroom warehouse  storefront  premise  cloud desktop  mobile device sap empowers people  organizations  work together  efficiently  use business insight  effectively  stay ahead   competition sap applications  services enable customers  operate profitably adapt continuously  grow sustainably purpose  objectives    think   part   innovative dynamic  collaborative development environment building  stateoftheart platform together   team  experts  around  world  sap data hub team   mission  design  develop  massively scalable multitenant  extremely fast data management platform  brings big data   enterprise enabling customers  extract value   massive data stored across different data silos  cloud storages   looking  developers  join  company  work   brazil central part   system  serverless infrastructure  data flow execution based  containers  kubernetes  project  quickly growing   terms  size  complexity consolidation   products frequent introduction  new functionalities  support  new environment flavors  user scenarios  among  top priorities   core   development process    strong investment  tool development activities   focused  providing cuttingedge software  constantly boost  team productivity  obey   one rule  innovative   nurture  focus  innovation  encouraging  supporting diversity new ideas  new methodologies  product   team know    data hub team  sap labs latin america  discover sap data hub  learning opportunities  joining  team  will  exposed   latest technologies  work  worldclass developers  will take  professional skills   next level  will learn  stateofthe art cloud deployment technologies  will learn  continuous integration works   global development environment  will  part   globally distributed group  delivers  enormous impact   enterprise software industry   global scale expectations  tasks   tool software engineer   sap data hub big data team  will  working   group  exceptionally talented  motivated colleagues  will need  develop new software tools  boost  team productivity  smooth   overall development process spot weaknesses  bottlenecks   procedures  propose creative solutions engage  users   developers  envisage  prototype new applications  scenarios   products pay attention  details  let nothing fall   cracks   watch skills  competencies required skills degree  computer science  related fields interest  testing  breaking highly performing resilient efficient reliable  scalable systems capability  independently learn new technologies  promote new ideas advanced  fluent english  good programming skills  knowledge  data structures good knowledge   least one scripting language   python bash  go nice   expertise  system architecture distributed systems cloud infrastructure  largescale engineering challenges proficiency  system administration  linux understanding  web service technologies  cloud platforms  infrastructure work experience  work experience  mirror  required  preferred skills mentioned great place  work  segments  sa  segments  sector saps diversity commitment  harness  power  innovation sap invests   development   diverse employees  aspire  leverage  qualities  appreciate  unique competencies   person brings   company sap  committed   principles  equal employment opportunity   providing reasonable accommodations  applicants  physical andor mental disabilities    interested  applying  employment  sap    need  accommodation  special assistance  navigate  website   complete  application please send  email   request  recruiting operations team americas careersnorthamericacom  careerslatinamericacom apj careersapjcom emea careerscom requests  reasonable accommodation will  considered   casebycase basisadditional locations job segment database developer sap erp engineer technology engineering, cloud value cloud storage cloud scripting python cloud cloud sas database,, english,São Leopoldo,RS,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-tool-software-engineer-for-the-sap-data-hub-team-5-openings-job-sap-sao-leopoldo-rs-3658784,loveMondays
#3655815, Data Center Technician,Amazon,2018-03-27,2018-04-24,data center technician amazon  looking  hire  highly motivated bestinclass data center technician  join  growing team within infrastructure operations  provide hands  support   data center location scope  work includes manage work  priorities  ticketing system  coordination  data center manager troubleshooting  repairing servers  hardware  network issues work involves hardware diagnostic  replacement  failed components must  able  work effectively  minimum supervision  handle multiple priorities technician will  allocated    paulo state however will also provide remote support   data centers   region  required theyll  responsible  day  day incident management  servers networking equipment  cabling  data center operations   x team   position   work  nonbusiness hours years   support experience  least years  experience collaborating  multiple teams  resolve customers issues years work experience   creation  standard operation procedures  knowledge base articles must   valid drivers license  must  able  travel locally  internationally fluency  portuguese  english verbal  written hands  experience  x architecture based systems experience  linux  similar  knowledge  network design protocols  troubleshooting understanding  storage devices understanding  scripting languages must exhibit good written  verbal communication skills   portuguese  english spanish   plus perform hardware troubleshooting  components replacement  least years  experience providing leadership   junior team members highly organized  able  coordinate complex tasks   team members must  capable  lifting lbs proven track  providing creative solutions  recurring problems  last minute capacity demands previous experience working   data center environment racking stacking gear cable management hot cold aisle containment   plus, server server correlation hbase storage scripting,, english english spanish,Jundiaí,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-data-center-technician-amazon-jundiai-sp-3655815,loveMondays
#3659478, Auxiliar De Comércio Exterior,Datamar,2018-03-28,2018-04-24,auxiliar  comércio exterior setor tramp descrição área  especialização profissional comércio exterior importação exportação comércio exterior trader nível hierárquico auxiliar local  trabalho  paulo sp  empresa provê dados  inteligência  mercado   comunidade  comércio exterior marítimo  foco  costa leste  américa  sul através   parcerias  armadores agentes marítimos operadores portuários   setor marítimo  maneira geral  ajuda   clientes  tomarem importantes decisões estratégicas  operacionais  operações   paulo rio  janeiro  bangalore india   diversas bases  dados  precisam ser mantidas alimentadas   equipe     produtos cheguem  qualidade    clientes contamos  cerca  clientes ativos anualmente    usuários   serviços  parceiros    maiores empresas mundiais  transporte logística  comércio exterior provemos dados confiáveis referente  movimentação  cargas marítimas  longo curso    todo  trabalho interligado necessita ser executado  qualidade  eficiência  principais tarefas  departamento tramp incluem  auxílio  gerenciamento  recebimento  manifestos  carga  parceiros  empresa manipulação  dados oriundos  fontes públicas autoridades portuárias  terminais privados suporte  confecção  relatórios contendo   diversas informações sobre  setor  apoio  atividades relativas  projetos sob responsabilidade  departamento  executar  função  precisará entender quais   clientes    quais   parceiros  empresa auxiliar  solicitação  manifestos  carga   parceiros aprender  utilizar  sistemas  empresa deitram  dataliner solicitar relatórios mensais  autoridades portuárias solicitar diariamente  organizar  recebimento  line ups  agências  terminais alimentar  planilha  dados  schedules previsão  movimentação  navios auxiliar  captação  informações  carga  navios  outras agências auxiliar  elaboração  line  diários  precisará ter  seguintes habilidades ter proatividade ter bons conhecimentos  excelaccess aprender rapidamente ter alto grau  organização ter ótima comunicação interpessoal  via telefone idioma inglês eou espanhol é  vantagem exigências escolaridade mínima ensino médio grau aplicações  escritório microsoft access microsoft excel benefícios adicionais assistência médica valealimentação valetransporte título  vaga auxiliar  comércio exterior setor tramp empresa datamar seguir  empresa jornada período integral tipo  contrato efetivo clt salário r bruto mensal localidade  paulo sp, excel data mart r,, espanhol,São Paulo,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-auxiliar-de-comercio-exterior-setor-tramp-datamar-sao-paulo-sp-3659478,loveMondays
#3596947, Data Scientist,Loggi,2018-03-20,2018-04-24,data scientist  wellfunded brazilian startup  looking   developer  machine learning experience  urban logistics company bringing instant delivery within anyones reach offering stateoftheart dispatching routing pricing realtime tracking  billing founded   paulo brazil uses  massive network  motor couriers  form  logistics network   fast  reliable  webmobile platform  api offer unmatched convenience reliability reach  timely delivery   user friendly interface real customer support  fully legalized couriers   better price vs alternatives  real time logistics isnt easy  need  balance supply vs demand regionally reducing allocation  pickup time  will help us improve  fleet efficiency  digging   huge mountain  historical  realtime generated data  help  motor couriers better positioning  improvement   results play  significant role   success  make  day delivery  accessible   broader audience   will  working   engineers  architect deploy develop  tune  ml stack    good grasp   various statistical models machine learning  discrete optimization concepts  exceptional analytical  quantitative problemsolving skills  real world experience designing  implementing algorithms  tackle  hard problem   team player    rock stars   however foster  culture  collaboration  sharing   ability  communicate complex concepts effectively  verbally   writing  provide fun laidback environment   fast paced startup feedback  brainstorming directly   founders  bureaucracy  bull competitive compensation based   experience   abroad full assistance   immigrationmoving process choice  tools  current stack mixed fleet  aws   dedicated server hosting providers docker  distributing services postgresql  relational storage citus  logging  olap loads influxdb  redshift  metrics   bunch   stuff lets  spoil  surprise habilidades obrigatórias habilidades desejáveis  vaga aceita trabalho remoto, hue significar model algorithm aws server storage,,,São Paulo,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-data-scientist-loggi-sao-paulo-sp-3596947,loveMondays
