id,positClean,companyClean,dateClean,dateCollect,descClean,skills,education,language,cityClean,stateClean,country,url,site
jk=b76e4e62f0c1dc2d,Nuage Technical Project Manager LAT,NOKIA,2018-03-25,2018-04-24,nokia   global leader   technologies  connect people  things  stateoftheart software hardware  services   type  network nokia  uniquely positioned  help communication service providers governments  large enterprises deliver   promise  g  cloud   internet  things serving customers   countries  research scientists  engineers continue  invent  accelerate new technologies  will increasingly transform  way people  things communicate  connectip new product introduction engineer nuage networks nokia currently  openings  hire senior ip engineers   new product introduction npi team focusing  nuage networks    presales position  candidates must possess strong communication account management  people skills preference will  given  candidates  presales expertise    npi  trials engineer candidates must  motivated  eager  deliver  complex technical projects  minimal supervision  thrive   success  winning new sales opportunities candidates must  able  willing  travel   positionkey technical skills desired expert knowledge  cloud computing engineering concepts service models iaas paas etc deployment models practical implementations operations security  future trends experience working  data center hardware  management software knowledge  virtualization compute storage network eg vmware kvm experience working  cloud management systems openstack cloudstack vmware etc experience working  major iaas  paas vendors amazon rackspace google appengine azure restful api integration experience multivendor oss integration experience knowledge  unixlinux network management  ip  wan networks includes hpov snmp  cli knowledge knowledge  ip networking security settings qos routing protocols ospf isis bgp signaling protocols rsvp ldp ip vpn vlan vllvpls etc software development experience   asset especially internet based applications using xml httptls json familiarity  devops approaches  software development  deploymentminimum qualifications years relevant work experience   telecommunications equipment vendor  service provider handson experience  strong background  bridging  routing technologies strong background  experience  ip routing protocols   bgp isis ospf  rip strong understanding  qos models  marking education bachelor s degree  equivalent experience fluent  spanish  asset    equal opportunity employer    discriminate   employee  applicant  employment   race color sex age national origin religion sexual orientation gender identity status   veteran  basis  disability    federal state  local protected class, cloud cloud model model storage cloud azure model, bachelor, spanish,São Paulo,SP,Brasil,https://www.indeed.com.br/viewjob?jk=b76e4e62f0c1dc2d&fccid=3444e7c94299ba32&vjs=3,indeed
jk=da595527316a05a1,Design Lead Data Visualization McKinsey QuantumBlack,McKinsey   Company,2018-03-25,2018-04-24,qualifications degree  graphic designvisual communication  relevant background  essential years  experience designing data visualizations  user interfaces   highcaliber portfolio please provide link  attachment expert knowledge  adobe illustrator photoshop  sketch ability  handle data using tools   microsoft excel  tableau creative coding experience   interest  frontend technologies eg processing javascript djs html css   major plus strong information design  typographic skills   meticulous attention  detail good understanding  usercentred design confident communicator able  express  ideas  convey complicated concepts simply able  run ideation sessions  project stakeholders  users translating complex ideas  visualisations even   rough early stage ability  answer briefs  meet deadlines without compromising  quality ability  justify  defend  design decisions   designers  nondesigners fluent  english  portuguese  verbal  written  youll work   will  based   sao paulo office  will  part  mckinseyquantumblack  will  part   closeknit dynamic design team including ux  visual designers mckinseyquantumblack helps companies use data  drive decisions  combine business experience expertise  largescale data analysis  visualization  advanced software engineering know   deliver results  aerospace  finance  formula one  help companies prototype develop  deploy bespoke data science  data visualisation solutions  make better decisions  youll   will focus  designing static  interactive data visualizations infographics  presentation material along  user interfaces   clients  internal products   role  will use  logical approach  solve complex design problems   usercentered approach  data visualization  ui design  will collaborate closely  frontend engineers data scientists  productclient managers  rapidly create concepts prototypes  iterate  ideas data will often drive  designs  will  translating numbers  meaningful graphics  will help champion design  data visualization   value within  company  importantly  ll care deeply  design    passion  creating meaningful data visualizations  memorable user experiences   important   can think strategically  communicate datadriven insights  transforming science  numbers  easily understandable visualization  role will involve working closely   engagement managers  data scientists  help tell stories  data  visualize insights   compelling  insightful way  development teams  small flexible  employ agile methodologies  quickly provide  consultants   solutions  need  combine  latest open source technologies together  traditional enterprise software products  office culture  casual fun  social   emphasis  education  innovation    freedom  try new ideas experiment   expected   constantly learning  growing   also  strong emphasis  mentoring others   group enabling   grow  learn, visualization excel tableau javascript visualization storage visualization visualization visualization visualization visualization value visualization visualization,, english,São Paulo,SP,Brasil,https://www.indeed.com.br/viewjob?jk=da595527316a05a1&fccid=6576e7250aa78c3c&vjs=3,indeed
jk=6ea2fa54a63e4541,Sr Consultant,Unisys,2018-04-07,2018-04-24,sr consultant qualifications   trabalha  data scientist  gostaria  atuar   forma consultiva participando  reuniões  clientes  atuando indiretamente  negociações comerciais  é  oportunidade  vir trabalhar conosco  deverá realizar análise preditiva modelagem estatística conhecer hadoop teradata tableau spark machine learning  demais ferramentas  data science inglês fluente é essencial, hadoop tableau spark,,,São Paulo,SP,Brasil,https://www.indeed.com.br/viewjob?jk=6ea2fa54a63e4541&fccid=462555dec0279094&vjs=3,indeed
jk=082ca42f53e94ca3,MONGODB Senior Data Scientist Sênior,Foco em Você,2018-04-13,2018-04-24,habilidades linux devops mongodb vaga engenheiro dba  pinheiros sp imprescindível superior completo  tecnologia  informação engenharia  computação ciência  computação  áreas correlatas experiência  ambientes  alta criticidade experiência  implementação  administração  bancos  dados mongodb experiência  administração  servidores linux cultura devops fomentar  utilização  técnicas  automação  provisionamento configuração  monitoramento  ambientes  banco  dados disposição  fazer parte   time devops  aprender outras tecnologias  persistencia  dados inglês técnico desejáveis conhecimento  cassandra  outros nosql provisionamento  gestão  configuração  ambientes  puppet ansible  chef linguagens  programação shell script  perl provisionamento  administração  ambientes cloud computing  openstack azure  aws  foco   é  empresa    foco   profissional   empresa  deseja ter satisfação profissional  financeira alinhada    valores  objetivos especializada  agile thinking  design cultural  empresas  desejam aumentar  resultados   negócios  foco   trabalha  futuro estratégico   desenvolvimento  competências  habilidades conectando  desempenho empresarial   necessidades humanas, mongodb mongodb servidor cassandra nosql shell perl cloud azure aws valor,,,São Paulo,SP,Brasil,https://www.indeed.com.br/viewjob?jk=082ca42f53e94ca3&fccid=75362789267eff7f&vjs=3,indeed
jk=d1d0c7fba57324e2,Sr Specialist OrgSolutions New Ventures,McKinsey   Company,2018-04-20,2018-04-24,qualifications master s degree  phd required years  professional experience prior consulting experience  preferred  existing network  regional clients  preferred strong subjectmatter knowledge  experience  hr  organizationrelated topics  preferred flexibility  travel may range    youll work   ll work   orgsolutions team   brazil orgsolutions  part  mckinsey s new ventures orgsolutions combines innovative design technology  advanced analytics  deep expertise  accelerate effective organizational decisions orgsolutions can help human resources  business leaders  make smarter organizational decisions  leveraging advanced data analytics usercentered design technology  proven methodologies  approaches help clients  answer critical questions related  cost reduction efficiency  effectiveness streamlining merger plans divestments  carve outs  talent deployment mckinsey new ventures fosters innovation driven  analytics design thinking mobile  social  developing new productsservices  integrating    client work   helping  shift  model toward assetbased consulting    foundation   expands  investment   entrepreneurial culture  innovative software   service solutions strategic acquisitions   vibrant ecosystem  alliances   redefining   means  work  mckinsey  one   fastestgrowing parts   firm new ventures    dedicated professionals including   analysts  data scientists   re hiring  mathematicians data scientists designers software engineers product managers client development managers  general managers  youll  youll  responsible  driving  development  execution  client work related   orgsolutions portfolio across  topics  talent leadership structure culture  change management  part   role  will implement new innovative market strategies   region  work jointly  global  regional leaders  identify syndicate  implement new initiatives  individual clients youll collaborate  orgsolutions leaders  set  overall aspirations   region  shape  execute initiatives  drive implementation youll partner  targeted leaders  consultants   region eg organization practice leaders service line  hub leaders  well  office managers  client service teams  orgsolutions leaders  jointly develop  gotomarket plan  relevant regional hubs including identification  new market opportunities  will also drive distinctive solution delivery  serving clients   expert   orgsolutions portfolio    become  experienced  domains     deployed  includes managing  leading pivotal moments   delivery   orgsolutions  clients eg scoping interpretation  results results reporting workshop design  action plan etc  will develop  deep understanding  solution applications  key competitors acting   thought leader  client service teams deploying  solutions also youll demonstrate inspirational people leadership apprenticing mentoring  role modeling  teams    work  inside  outside orgsolutions youll  leading growth  internal channel eg identify  build interest amongst mckinsey colleagues build capabilities  foster  increased level  engagement  commitment  orgsolutions eg presenting  conferences delivering orgsolutions capability building etc youll   charge  leading client development efforts eg partner  client service teams  provide orgsolutions  broader organization expertise  proposals present  defend proposals  prospective clients codify winning proposals etc  part   role  will drive client opportunity management  orgsolutions growth  impact including overseeing  junior colleagues  orgsolutions   involved  delivery additionally youll work  organization practice  orgsolutions leaders  building knowledge  enables us  continuously improve  client delivery   distinctive  competitors    partner electable track  mckinsey, model mean mathematica de-identification, master phd,,São Paulo,SP,Brasil,https://www.indeed.com.br/viewjob?jk=d1d0c7fba57324e2&fccid=6576e7250aa78c3c&vjs=3,indeed
jk=8cb38ca2f7ae810f,Analista de Social Media,COLONY,2018-04-21,2018-04-24,missão doa analista  data scientistsocial analytics é implementar  sistema  métricas  garantir  correta extração organização  apresentação  dados coletados considerando  uso  ferramentas  monitoramento  análise  plataformas digitais é fundamental saber manipular dados  diversas fontes ser ágil  preciso  produção  relatório relacionando  análise  padrões comportamento online  usuários performance  campanhas  dados  mercado  demonstrar  importância  identificar riscos  oportunidades  melhoria  meio  análise estratégica  dados atribuiçõesacompanhamento  dashboards  monitoramento  redes sociaisconhecimento  lógica  busca  redes sociais  gestão  monitoramentomonitoramento  crises  clientes  direcionamento  casos críticos  diretor  área  clienteselaborar análises  dados jornada  usuários  diversos canais realizando diagnósticos identificando pontos  melhoria  acompanhando  otimizações    ler interpretar  dados é   conta vivência  cases  business intelligence  interpretar  dados  gerar insights  recomendações  negócio  clientesconhecimento avançado ferramentas  monitoramento  scup stilingue seekr social bakers fanpage karma iconsquare  monitoramentopolarização  tagueamento  publicações  dupla  analista  monitoramentooperação  clientes  supervisão  coordenador  diretor  áreaparticipar  reuniões junto  cliente  membros  equipe  alinhamento  objetivos  feedbacks mensais requisitos bom raciocínio lógico capacidade analítica avançada comprometimento  entregas  datas definidas conhecimento avançado  excel  powerpoint conhecimento  kpis capacidade  análises  interpretação  relatórios multicanais mensuração  campanhas  marcas branding habilidade  lidar  cumprimento  prazos capacidade  análise  dados  informações qualitativas  quantitativas elaborar modelos  relatórios  necessário desejável buscamos alguém  maturidade    significa ter idade  saber   comunicar bem requer conhecimento  pesquisa  é preciso conhecer  pessoas  estabelecer  verdadeiro diálogo  distância   saiba escrever  partir  olhar  percepções  outro ser organizado é imprescindível metódicos  bemvindos senso crítico  capacidade  avaliação  qualidade  entregas database mining enriquecimento  lista  segmentações avançadas conhecimento  ferramentas estatísticas gephi spssstatistics conhecimento  keynote buscamos  acredite  ideais  principalmente  capacidade  construir  realizar através   potencial jogando limpo  fazendo  bem inglês benefícios valetransporte valerefeição outras informações ficará alocado  cliente  dias  fará dias  home office instruções enviar pretensão salarial candidatos  pretensão   considerados  seleção trabalhos realizados  anexo  bemvindos, dashboard excel modelo significar database,,,São Paulo,SP,Brasil,https://www.indeed.com.br/viewjob?jk=8cb38ca2f7ae810f&fccid=f8d0aec3bd9ce1d4&vjs=3,indeed
jk=880f4ccf214d8ba2,Formulation Development Scientist,Hovione,2018-04-24,2018-04-24,hovione hovione   international company   years experience   development  compliant manufacture  active pharmaceutical ingredients  drug product intermediates  four fda inspected sites  portugal  us ireland  china hovione offers integrated api particle design formulation development  gmp manufacturing   inhalation area hovione    independent company offering   broad range  services  reinforce  team   looking  fill  following position   lumiar site formulation development scientist mf  formulation development scientist will provide technical leadership  coordination  multiple projects  formulation development  will also continuously promote innovation  knowledge development within  company keeping   date   latest developments  formulation development furthermore  will promote  company internationally  presentations  international conferences   customers   patents  written articles main responsibilities scientific lead  multiple formulation projects making use  stateoftheart tools  methodologies plan supervise  execute formulation development activities plan  support tech transfers development registration  validation campaigns prepare  manage documentation procedures materials equipment development  campaign reports develop new tools  methodologies  formulation development  scaleup provide scientific  technical support  key stakeholders comply   good manufacturing practices gmp  hsee directives keep updated  relevant occurrences  trends  impact  business profile pharmaceutical background preferentially   phd  relevant work experience  formulation development strong knowledge  formulation development preferentially  experience  inhalation dpi mdi nasal knowhow  aseptic suspensions   plus experience  taking new formulations  clinical phases  commercial launch   big plus good understanding  usfda regulatory requirements sound understanding  analytical methods chemical solid state  performance fluent use  english written  spoken  international experience   plus good communication  presentation skills pragmatic resilient proactive creative innovative   high ethical standards  offer full time opportunity remuneration  social benefits adjusted   job function  matching  experience excellent work environment   strong focus  quality,, phd, english,Lumiar,RJ,Brasil,https://www.indeed.com.br/viewjob?jk=880f4ccf214d8ba2&fccid=0c84d0202dff3d50&vjs=3,indeed
jk=b7ab3be68cdc024e,MSL Oncologia Centro Oeste Job,MSD,2018-04-19,2018-04-24,msd   global health care leader   diversified portfolio  prescription medicines vaccines  animal health products  difference  potential  achievement lies   spark  fuels innovation  inventiveness    space  msd  codified  year legacy msd s success  backed  ethical integrity forward momentum   inspiring mission  achieve new milestones  global healthcare position overview   general supervision   medical director  medical science liaison serves   advocate  msd science within  healthcare community  virtue  hisher training  msl  wellpositioned  discuss  provide scientific  therapeutic information  health care professionals  researchers clinical  scientific leaders viewed   peers   authorities   therapeutic field  msl  responsible  ensuring  heshe  fully versed   therapeutic area  uptodate   major studies  ongoing  completed competitive product information  clinical data based   products scientific platform additionally  msl   therapeutic area can  responsible  lectures  trainings  small groups  physicians  well  provide technical support  access department  technical visits  presentations  managers  incumbent models  demonstrates  msd leadership standards   interactions  employees internal partners  external clients partners  special emphasis  shape strategy deliver customer value collaborate  ethics integrity primary activities engagements  external experts develop  understanding  local regional  national thoughtleaders physicians pharmacists nurses recognized  opinion formers   healthcare environments    work  effective professional engagement  clinical  scientific leaders   centered  science  credible exchange  unbiased scientific information interact  managed care organizations healthcare professionals clinical investigators speakers kols sls   healthcare organizations providing fair balanced  scientifically rigorous medical  clinical information meet  healthcare professionals  might  interested  engaging   scientific discussion regarding  product s medical  clinical profile   context  approved prescribing information  well   response  unsolicited questions  requests  information  may involve offlabel information unsolicited means   information request  neither suggested  encouraged   msl  msd sales representatives participate   development  implement tactics identified   medical affairs plans map alert investigators  msds program  investigator initiated study proposals misp    process  submitting investigator designed proposals  review  approval encourage  facilitate research publication  misp studies supported  msd  strict compliance  hq  local guidance  requested  consistent  local sops may represent  medical department  local  regional medical events eg medical congresses  symposia  may collaborate   coordination  preevent information  communication  postevent nonpromotional scientific information  medical science liaison  expected  engage exclusively  activities conductive  scientific exchange heshe   responsible   commercial activities sales  promotion   msls must  science knowledgeable  skilled  fulfill  professional  regulatory requirements given  role   msl   nature  msl activities   critically important  msls avoid even  appearance  engaging  promotional activities engage  discussions regarding scientific  clinical evidence surrounding new  existing msd products  claims provide scientific information   new therapeutic area related   future product launch identified scientific leaders provide relevant scientific background information  formulary decisions treatment guidelines  public health programs provide fair balanced objective scientific information  education  health care providers formulary committees basic scientists   internal stakeholdersstakeholderbusiness partners  required  identified business needs stakeholders guiding principles  practices msls engagements  based  indepth scientific exchange   therapeutic area  often lead  knowledge transfer initiatives  research  msl  interacting  healthcare professionals  researchers  governed   following guiding principles intended  deliver unbiased  evidence based information report  global medical affairs structure direct report   medical manager msl lead groupper   sales objectives  accountability  prescribing  sales   msd product    participate  sales incentive plans sip discussions  msls  health care professionals  focus  bidirectional exchange  ideas  disease related topics scientific presentations  data   public domain  reporting scientific results eg discussion  clinical study results product claims must  discussed   context  clinical  scientific exchange  shall  consistent  prescribing information  substantiated  referenceable data  msl  part   global medical affairs external stakeholder facing team may gain important feedback  insights  can inform company innovation following msd guidelines provide scientific evidence  fair balance  accordance  company  local regulatory standards  unsolicited responses  requests  necessitate providing information  data    within  current product indication must clearly disclose   information  provided   contained within  regulatoryapproved labeling   msd recommends  use   products  accordance   approved labeling  response   unsolicited request  information  msl can provide references abstracts  bibliographies   specified topics using  standards procedure stablished  literature  data  msl use  support  discussions   general rule  peerreviewed   highest quality   databases  sites  information approved   medical affairs management team  materials   used  scientific exchange must go  proper medical review per local procedures prior  use msls must  provide materials  sales representatives     use materials approved  compliance   local review guidelines  activitiesfollowing guidance  management  msl may provide technical support  expertise  marketing sales access regulatory among  internal stakeholders support clinical research department   site selection process qualifications education required preferredrequiredgraduated  medicine pharmacy nursing  related areas advanced english msl oncology experience  experience  speacialty care areas   msl experience relevant academic background  oncology will  considered desiredcandidates  preferred  possess  doctorate level degree   life sciences   specialization andor clinical experience   relevant therapeutic area required credentials    defined locally according  country needs   pharma experience academic relevant background will  considered  degrees preferred candidates    record  accomplishments   pharmaceutical industry  managed care organizations   related experience   demonstrated history  success   minimum  years strong scientific baseline knowledge   therapeutic area clinical trials methods implementation  interpretation sound scientific  clinical judgment  eagerness  learn  indepth information within therapeutic area  employees   key   company s success  demonstrate  commitment   employees  offering  competitive  valuable rewards program msd s benefits  designed  support  wide range  goals needs  lifestyles   employees  many   people  matter     lives msd   equal opportunity employer proudly embracing diversity     manifestations  will consider candidates  special needs   position, spark model value mean database perl,, english,Brasília,DF,Brasil,https://www.indeed.com.br/viewjob?jk=b7ab3be68cdc024e&fccid=3c0bf511b4a29309&vjs=3,indeed
jk=9fdfc40a49526d77,Postdoctoral Research Scientist,NI,2018-04-10,2018-04-24,empresa parceira busca postdoctoral research scientist   paulo sp descrição  vaga  responsabilidades   seeking  medicinal chemist  advance  preclinical development  drug discovery projects  order  identify molecular probes focusing  different biological targets  fellowship  aimed  developing selective potent  biologically active compounds  fellowship holder will use structurebased design  sar data  design  synthesize new compounds  will  utilized   iterative manner  work will  highly collaborative integrating structural biology  screening    teams  externallyprovided compound libraries  post also involves supervision  technicians andor students  will contribute  probe development  will also  involved  publishing  presenting  work  journals  conferences  work will  executed   university  campinas unicamp   paulo brazil responsibilitiesduties independently design  synthesize small molecules using structure activity relationships  proteinligand cocrystal structures analyze spectroscopic  screening data related  synthesis  screening communicate effectively   daytoday basis  formal written reports   oral presentations  group meetings    internal  external networks  chemists involved   project provide regular progress updates  project team meetings via monthly reports   key stakeholder meetings work together   scientists within  multidisciplinary research team contribute   maintenance   laboratory   fully functional safe   positive working environment maintain  electronic laboratory notebook  experimental procedures  results  submit associated data   sgc electronic database   relevant duties  reasonably associated   post may  required  time  time qualifications essential phd  organic synthesis  medicinal chemistry   equivalent combination  training  experience experience  small molecule synthesis  characterization familiarity  chemistry drawing packages ms office products   word excel  powerpoint   ability  learn  software packages ability  work  part   team   collaborate  colleagues   range  diverse projects  good publication record  chemistry including experience independently writing scientific reports  manuscripts wellorganized keeping accurate  thorough records ability  rapidly adapt  changing project priorities desirable experience  parallel chemistry experience  structurebased lead design  optimization  buscando  químico medicinal  promover  desenvolvimento préclínico  projetos  descoberta  drogas  identificar sondas moleculares  foco  diferentes alvos biológicos  bolsa visa  desenvolvimento  compostos seletivos potentes  biologicamente ativos  bolsista usará dados  projeto  sar baseados  estrutura  projetar  sintetizar novos compostos   utilizados  maneira iterativa  trabalho  altamente colaborativo integrando biologia estrutural  triagem  outras equipes  bibliotecas compostas fornecidas externamente  posição  envolve  supervisão  técnicos   estudantes  contribuirão   desenvolvimento  sonda   estará envolvido  publicação  apresentação   trabalho  revistas  conferências  trabalho  executado  universidade  campinas unicamp   paulo brasil responsabilidades design  sintetização independentes  moléculas pequenas usando relações  atividade  estrutura  estruturas  cocristal  proteínaligando analisar dados espectroscópicos   triagem relacionados  síntese  triagem comuniquese efetivamente  diaadia  relatórios escritos   apresentações orais  reuniões grupais   redes internas  externas  químicos envolvidos  projeto fornecer atualizações regulares  andamento  reuniões  equipe  projeto  meio  relatórios mensais   principais reuniões  partes interessadas trabalhar  conjunto  outros cientistas dentro   equipe  pesquisa multidisciplinar contribuir   manutenção   laboratório   totalmente funcional seguro   ambiente  trabalho positivo manter  caderno eletrônico  laboratório  procedimentos  resultados experimentais  enviar dados associados  banco  dados eletrônico  sgc qualquer outra tarefa relevante  razoavelmente associada  postagem pode ser exigida  tempos  tempos qualificações essencial phd  síntese orgânica  química medicinal   combinação equivalente  treinamento  experiência experiência  síntese  caracterização  pequenas moléculas familiaridade  pacotes  desenho  química produtos  ms office  word excel  powerpoint   capacidade  aprender outros pacotes  software capacidade  trabalhar  parte   equipe  colaborar  colegas  projetos diversos vicência  registro  publicações incluindo experiência  forma independente escrevendo relatórios científicos  manuscritos bem organizado mantendo registros precisos  completos capacidade   adaptar rapidamente  mudanças  prioridades  projeto desejável experiência  química paralela experiência  projeto  otimização  leads baseados  estrutura contrato clt horário  trabalho  informado requisitosformação requerida nível superior importante   ainda  faz parte      interessado nessas informações cadastrese agora  construa   perfil completo  aguarde  liberação   cadastro   acesse, database excel excel, phd phd,,São Paulo,SP,Brasil,https://www.indeed.com.br/viewjob?jk=9fdfc40a49526d77&fccid=ce783271e420d14a&vjs=3,indeed
jk=b0cb04d28e2479fe,Mobile Software Engineer,ZX Ventures,2018-04-11,2018-04-24,global disruptive growth group incubator  venture capital team backed  one   largest multinational companies   world ambev  trade  dreaming    future looks like today    small army  futurists dreamers doers designers engineers scientists marketers brewers builders  data geeks  us  future  now   developing  global platform  customers  many countries will  waiting   cold beers  will work  people  multidisciplinary skills po ux ui developers  qas  order  deliver  best experience   user    passionate   good interface using  latest  mobile technology  opportunity    requirements must  experience developing  designing advanced applications   android platform agile methodologies experience  rest apis   external data sources    years  proven mobile development work  different device dimensions tablet cell phone etc general knowledge   mobile environment   architectures standards trends  emerging technologies familiar   process  submitting apps   appleplay store nice    experience continuous integrationcontinuous deploy travis experience  unit tests automated ui tests fetch graphql apis react native benefitsattractive compensation package health dental  life insurance gympass meal allowance, storage,,,São Paulo,SP,Brasil,https://www.indeed.com.br/viewjob?jk=b0cb04d28e2479fe&fccid=f19a84c367782cca&vjs=3,indeed
jk=2ea8c57ad1c6b74d,MSL Oncologia Norte e Nordeste Job,MSD,2018-04-19,2018-04-24,msd   global health care leader   diversified portfolio  prescription medicines vaccines  animal health products  difference  potential  achievement lies   spark  fuels innovation  inventiveness    space  msd  codified  year legacy msd s success  backed  ethical integrity forward momentum   inspiring mission  achieve new milestones  global healthcare position overview   general supervision   medical director  medical science liaison serves   advocate  msd science within  healthcare community  virtue  hisher training  msl  wellpositioned  discuss  provide scientific  therapeutic information  health care professionals  researchers clinical  scientific leaders viewed   peers   authorities   therapeutic field  msl  responsible  ensuring  heshe  fully versed   therapeutic area  uptodate   major studies  ongoing  completed competitive product information  clinical data based   products scientific platform additionally  msl   therapeutic area can  responsible  lectures  trainings  small groups  physicians  well  provide technical support  access department  technical visits  presentations  managers  incumbent models  demonstrates  msd leadership standards   interactions  employees internal partners  external clients partners  special emphasis  shape strategy deliver customer value collaborate  ethics integrity primary activities engagements  external experts develop  understanding  local regional  national thoughtleaders physicians pharmacists nurses recognized  opinion formers   healthcare environments    work  effective professional engagement  clinical  scientific leaders   centered  science  credible exchange  unbiased scientific information interact  managed care organizations healthcare professionals clinical investigators speakers kols sls   healthcare organizations providing fair balanced  scientifically rigorous medical  clinical information meet  healthcare professionals  might  interested  engaging   scientific discussion regarding  product s medical  clinical profile   context  approved prescribing information  well   response  unsolicited questions  requests  information  may involve offlabel information unsolicited means   information request  neither suggested  encouraged   msl  msd sales representatives participate   development  implement tactics identified   medical affairs plans map alert investigators  msds program  investigator initiated study proposals misp    process  submitting investigator designed proposals  review  approval encourage  facilitate research publication  misp studies supported  msd  strict compliance  hq  local guidance  requested  consistent  local sops may represent  medical department  local  regional medical events eg medical congresses  symposia  may collaborate   coordination  preevent information  communication  postevent nonpromotional scientific information  medical science liaison  expected  engage exclusively  activities conductive  scientific exchange heshe   responsible   commercial activities sales  promotion   msls must  science knowledgeable  skilled  fulfill  professional  regulatory requirements given  role   msl   nature  msl activities   critically important  msls avoid even  appearance  engaging  promotional activities engage  discussions regarding scientific  clinical evidence surrounding new  existing msd products  claims provide scientific information   new therapeutic area related   future product launch identified scientific leaders provide relevant scientific background information  formulary decisions treatment guidelines  public health programs provide fair balanced objective scientific information  education  health care providers formulary committees basic scientists   internal stakeholdersstakeholderbusiness partners  required  identified business needs stakeholders guiding principles  practices msls engagements  based  indepth scientific exchange   therapeutic area  often lead  knowledge transfer initiatives  research  msl  interacting  healthcare professionals  researchers  governed   following guiding principles intended  deliver unbiased  evidence based information report  global medical affairs structure direct report   medical manager msl lead groupper   sales objectives  accountability  prescribing  sales   msd product    participate  sales incentive plans sip discussions  msls  health care professionals  focus  bidirectional exchange  ideas  disease related topics scientific presentations  data   public domain  reporting scientific results eg discussion  clinical study results product claims must  discussed   context  clinical  scientific exchange  shall  consistent  prescribing information  substantiated  referenceable data  msl  part   global medical affairs external stakeholder facing team may gain important feedback  insights  can inform company innovation following msd guidelines provide scientific evidence  fair balance  accordance  company  local regulatory standards  unsolicited responses  requests  necessitate providing information  data    within  current product indication must clearly disclose   information  provided   contained within  regulatoryapproved labeling   msd recommends  use   products  accordance   approved labeling  response   unsolicited request  information  msl can provide references abstracts  bibliographies   specified topics using  standards procedure stablished  literature  data  msl use  support  discussions   general rule  peerreviewed   highest quality   databases  sites  information approved   medical affairs management team  materials   used  scientific exchange must go  proper medical review per local procedures prior  use msls must  provide materials  sales representatives     use materials approved  compliance   local review guidelines  activitiesfollowing guidance  management  msl may provide technical support  expertise  marketing sales access regulatory among  internal stakeholders support clinical research department   site selection process qualifications education required preferredrequiredgraduated  medicine pharmacy nursing  related areas advanced english msl oncology experience  experience  speacialty care areas   msl experience relevant academic background  oncology will  considered desiredcandidates  preferred  possess  doctorate level degree   life sciences   specialization andor clinical experience   relevant therapeutic area required credentials    defined locally according  country needs   pharma experience academic relevant background will  considered  degrees preferred candidates    record  accomplishments   pharmaceutical industry  managed care organizations   related experience   demonstrated history  success   minimum  years strong scientific baseline knowledge   therapeutic area clinical trials methods implementation  interpretation sound scientific  clinical judgment  eagerness  learn  indepth information within therapeutic area  employees   key   company s success  demonstrate  commitment   employees  offering  competitive  valuable rewards program msd s benefits  designed  support  wide range  goals needs  lifestyles   employees  many   people  matter     lives msd   equal opportunity employer proudly embracing diversity     manifestations  will consider candidates  special needs   position, spark model value mean database perl,, english,Fortaleza,CE,Brasil,https://www.indeed.com.br/viewjob?jk=2ea8c57ad1c6b74d&fccid=3c0bf511b4a29309&vjs=3,indeed
jk=d4e0c8f800081694,Analista de BI Data Scientist Pleno,Pontal Telecom e Comunicação Digital,2018-04-24,2018-04-24,habilidades mongodb nosql mysql analisar  desenvolver demandas  soluções técnicas utilizando ferramentas  business intelligence entender  necessidades  cliente  construindo soluções adequadas contribuir   excelência  operacionalização  ambiente técnico estruturar relatórios  dashboards relevantes  informativos analisar  desenvolver demandas  soluções técnicas utilizando ferramentas  business intelligence  pontal é  bandeira  representa  progresso diante   cenário cada vez  desafiador conectar empresas   públicos  forma ágil  moderna  empresas  levam  marca pontal telecom  pontal tech trazem   essência  qualidade   inovação  pontal tech atua  mercado  comunicação digital  especial  serviço  sms short message service  foco  é  clientes corporativos empresa jovem  dinâmica possui   dna  modernidade  inovação, mongodb nosql dashboard,,,São Paulo,SP,Brasil,https://www.indeed.com.br/viewjob?jk=d4e0c8f800081694&fccid=e093f8be0ff94736&vjs=3,indeed
jk=9c22d70da47d3389,Data Science Machine Learning Data Scientist Pleno,Pontal Telecom e Comunicação Digital,2018-04-24,2018-04-24,habilidades machine learning python big data excelente capacidade  resolução  problemas  foco  desenvolvimento  produto insights  grandes conjuntos  dados experiência trabalhando  criação  arquitetura  dados conhecimento  machine learningclustering decision tree learning artificial neural networks   aplicações  vantagens  problemas reais modelagem  desenvolvimento  classificadores clusterizadores regressores  tradutores conhecimento  processamento  linguagem  chatbots criação  processo etl modelagem  desenvolvimento  classificadores clusterizadores regressores  tradutores  pontal é  bandeira  representa  progresso diante   cenário cada vez  desafiador conectar empresas   públicos  forma ágil  moderna  empresas  levam  marca pontal telecom  pontal tech trazem   essência  qualidade   inovação  pontal tech atua  mercado  comunicação digital  especial  serviço  sms short message service  foco  é  clientes corporativos empresa jovem  dinâmica possui   dna  modernidade  inovação, python,,,São Paulo,SP,Brasil,https://www.indeed.com.br/viewjob?jk=9c22d70da47d3389&fccid=e093f8be0ff94736&vjs=3,indeed
